city_name,state_code,start_zip,end_zip
Altamahaw,NC,27202,27202
Andrews,NC,28901,28901
Angier,NC,27501,27501
Ansonville,NC,28007,28007
Apex,NC,27502,27539
Arapahoe,NC,28510,28510
Ararat,NC,27007,27007
Arden,NC,28704,28704
Ash,NC,28420,28420
Asheboro,NC,27203,27205
Asheville,NC,28801,28816
Atkinson,NC,28421,28421
Atlantic,NC,28511,28511
Atlantic Beach,NC,28512,28512
Aulander,NC,27805,27805
Aurora,NC,27806,27806
Autryville,NC,28318,28318
Avon,NC,27915,27915
Ayden,NC,28513,28513
Aydlett,NC,27916,27916
Badin,NC,28009,28009
Bahama,NC,27503,27503
Bailey,NC,27807,27807
Bakersville,NC,28705,28705
Balsam,NC,28707,28707
Balsam Grove,NC,28708,28708
Banner Elk,NC,28604,28604
Barco,NC,27917,27917
Barium Springs,NC,28010,28010
Barnardsville,NC,28709,28709
Barnesville,NC,28319,28319
Bat Cave,NC,28710,28710
Bath,NC,27808,27808
Battleboro,NC,27809,27809
Bayboro,NC,28515,28515
Bear Creek,NC,27207,27207
Beaufort,NC,28516,28516
Belews Creek,NC,27009,27009
Belhaven,NC,27810,27810
Bellarthur,NC,27811,27811
Belmont,NC,28012,28012
Belvidere,NC,27919,27919
Bennett,NC,27208,27208
Benson,NC,27504,27504
Bessemer City,NC,28016,28016
Bethania,NC,27010,27010
Bethel,NC,27812,27812
Beulaville,NC,28518,28518
Biscoe,NC,27209,27209
Black Creek,NC,27813,27813
Black Mountain,NC,28711,28711
Bladenboro,NC,28320,28320
Blanch,NC,27212,27212
Blounts Creek,NC,27814,27814
Blowing Rock,NC,28605,28605
Boiling Springs,NC,28017,28017
Bolivia,NC,28422,28422
Bolton,NC,28423,28423
Bonlee,NC,27213,27213
Boomer,NC,28606,28606
Boone,NC,28607,28608
Boonville,NC,27011,27011
Bostic,NC,28018,28018
Brasstown,NC,28902,28902
Brevard,NC,28712,28712
Bridgeton,NC,28519,28519
Broadway,NC,27505,27505
Browns Summit,NC,27214,27214
Brunswick,NC,28424,28424
Bryson City,NC,28713,28713
Buies Creek,NC,27506,27506
Bullock,NC,27507,27507
Bunn,NC,27508,27508
Bunnlevel,NC,28323,28323
Burgaw,NC,28425,28425
Burlington,NC,27215,27217
Burnsville,NC,28714,28714
Butner,NC,27509,27509
Buxton,NC,27920,27920
Bynum,NC,27228,27228
Calabash,NC,28467,28467
Calypso,NC,28325,28325
Camden,NC,27921,27921
Cameron,NC,28326,28326
Camp Lejeune,NC,28542,28547
Candler,NC,28715,28715
Candor,NC,27229,27229
Canton,NC,28716,28716
Caroleen,NC,28019,28019
Carolina Beach,NC,28428,28428
Carrboro,NC,27510,27510
Carthage,NC,28327,28327
Cary,NC,27511,27519
Casar,NC,28020,28020
Cashiers,NC,28717,28717
Castalia,NC,27816,27816
Castle Hayne,NC,28429,28429
Catawba,NC,28609,28609
Cedar Falls,NC,27230,27230
Cedar Grove,NC,27231,27231
Cedar Island,NC,28520,28520
Cedar Mountain,NC,28718,28718
Cerro Gordo,NC,28430,28430
Chadbourn,NC,28431,28431
Chapel Hill,NC,27514,27599
Charlotte,NC,28201,28299
Cherokee,NC,28719,28719
Cherry Point,NC,28533,28533
Cherryville,NC,28021,28021
Chimney Rock,NC,28720,28720
China Grove,NC,28023,28023
Chinquapin,NC,28521,28521
Chocowinity,NC,27817,27817
Claremont,NC,28610,28610
Clarendon,NC,28432,28432
Clarkton,NC,28433,28433
Clayton,NC,27520,27528
Clemmons,NC,27012,27012
Cleveland,NC,27013,27013
Cliffside,NC,28024,28024
Climax,NC,27233,27233
Clinton,NC,28328,28329
Clyde,NC,28721,28721
Coats,NC,27521,27521
Cofield,NC,27922,27922
Coinjock,NC,27923,27923
Colerain,NC,27924,27924
Colfax,NC,27235,27235
Collettsville,NC,28611,28611
Columbia,NC,27925,27925
Columbus,NC,28722,28722
Comfort,NC,28522,28522
Como,NC,27818,27818
Concord,NC,28025,28027
Conetoe,NC,27819,27819
Connelly Springs,NC,28612,28612
Conover,NC,28613,28613
Conway,NC,27820,27820
Cooleemee,NC,27014,27014
Corapeake,NC,27926,27926
Cordova,NC,28330,28330
Cornelius,NC,28031,28031
Corolla,NC,27927,27927
Council,NC,28434,28434
Cove City,NC,28523,28523
Cramerton,NC,28032,28032
Creedmoor,NC,27522,27522
Creston,NC,28615,28615
Creswell,NC,27928,27928
Crossnore,NC,28616,28616
Crouse,NC,28033,28033
Crumpler,NC,28617,28617
Culberson,NC,28903,28903
Cullowhee,NC,28723,28723
Cumberland,NC,28331,28331
Cumnock,NC,27237,27237
Currie,NC,28435,28435
Currituck,NC,27929,27929
Dallas,NC,28034,28034
Dana,NC,28724,28724
Danbury,NC,27016,27016
Davidson,NC,28035,28036
Davis,NC,28524,28524
Deep Gap,NC,28618,28618
Deep Run,NC,28525,28525
Delco,NC,28436,28436
Denton,NC,27239,27239
Denver,NC,28037,28037
Dillsboro,NC,28725,28725
Dobson,NC,27017,27017
Dover,NC,28526,28526
Drexel,NC,28619,28619
Dublin,NC,28332,28332
Dudley,NC,28333,28333
Dunn,NC,28334,28335
Durham,NC,27701,27722
Eagle Springs,NC,27242,27242
Earl,NC,28038,28038
East Bend,NC,27018,27018
East Flat Rock,NC,28726,28726
East Spencer,NC,28039,28039
Eden,NC,27288,27289
Edenton,NC,27932,27932
Edneyville,NC,28727,28727
Edward,NC,27821,27821
Efland,NC,27243,27243
Elizabeth City,NC,27906,27909
Elizabethtown,NC,28337,28337
Elk Park,NC,28622,28622
Elkin,NC,28621,28621
Ellenboro,NC,28040,28040
Ellerbe,NC,28338,28338
Elm City,NC,27822,27822
Elon,NC,27244,27244
Emerald Isle,NC,28594,28594
Enfield,NC,27823,27823
Engelhard,NC,27824,27824
Enka,NC,28728,28728
Ennice,NC,28623,28623
Ernul,NC,28527,28527
Erwin,NC,28339,28339
Ether,NC,27247,27247
Etowah,NC,28729,28729
Eure,NC,27935,27935
Everetts,NC,27825,27825
Evergreen,NC,28438,28438
Fair Bluff,NC,28439,28439
Fairfield,NC,27826,27826
Fairmont,NC,28340,28340
Fairview,NC,28730,28730
Faison,NC,28341,28341
Faith,NC,28041,28041
Falcon,NC,28342,28342
Falkland,NC,27827,27827
Fallston,NC,28042,28042
Farmville,NC,27828,27828
Fayetteville,NC,28301,28314
Ferguson,NC,28624,28624
Flat Rock,NC,28731,28731
Fleetwood,NC,28626,28626
Fletcher,NC,28732,28732
Fontana Dam,NC,28733,28733
Forest City,NC,28043,28043
Fort Bragg,NC,28307,28310
Fountain,NC,27829,27829
Four Oaks,NC,27524,27524
Franklin,NC,28734,28744
Franklinton,NC,27525,27525
Franklinville,NC,27248,27248
Fremont,NC,27830,27830
Frisco,NC,27936,27936
Fuquay Varina,NC,27526,27526
Garland,NC,28441,28441
Garner,NC,27529,27529
Garysburg,NC,27831,27831
Gaston,NC,27832,27832
Gastonia,NC,28052,28056
Gates,NC,27937,27937
Gatesville,NC,27938,27938
Germanton,NC,27019,27019
Gerton,NC,28735,28735
Gibson,NC,28343,28343
Gibsonville,NC,27249,27249
Glade Valley,NC,28627,28627
Glen Alpine,NC,28628,28628
Glendale Springs,NC,28629,28629
Glenville,NC,28736,28736
Glenwood,NC,28737,28737
Gloucester,NC,28528,28528
Godwin,NC,28344,28344
Gold Hill,NC,28071,28071
Goldsboro,NC,27530,27534
Goldston,NC,27252,27252
Graham,NC,27253,27253
Grandy,NC,27939,27939
Granite Falls,NC,28630,28630
Granite Quarry,NC,28072,28072
Grantsboro,NC,28529,28529
Grassy Creek,NC,28631,28631
Green Mountain,NC,28740,28740
Greensboro,NC,27401,27499
Greenville,NC,27833,27858
Grifton,NC,28530,28530
Grimesland,NC,27837,27837
Grover,NC,28073,28073
Gulf,NC,27256,27256
Halifax,NC,27839,27839
Hallsboro,NC,28442,28442
Hamilton,NC,27840,27840
Hamlet,NC,28345,28345
Hampstead,NC,28443,28443
Hamptonville,NC,27020,27020
Harbinger,NC,27941,27941
Harkers Island,NC,28531,28531
Harmony,NC,28634,28634
Harrells,NC,28444,28444
Harrellsville,NC,27942,27942
Harris,NC,28074,28074
Harrisburg,NC,28075,28075
Hassell,NC,27841,27841
Hatteras,NC,27943,27943
Havelock,NC,28532,28532
Haw River,NC,27258,27258
Hayesville,NC,28904,28904
Hays,NC,28635,28635
Hazelwood,NC,28738,28738
Henderson,NC,27536,27537
Hendersonville,NC,28739,28793
Henrico,NC,27842,27842
Henrietta,NC,28076,28076
Hertford,NC,27930,27944
Hickory,NC,28601,28603
Hiddenite,NC,28636,28636
High Point,NC,27260,27268
High Shoals,NC,28077,28077
Highfalls,NC,27259,27259
Highlands,NC,28741,28741
Hildebran,NC,28637,28637
Hillsborough,NC,27278,27278
Hobbsville,NC,27946,27946
Hobgood,NC,27843,27843
Hobucken,NC,28537,28537
Hoffman,NC,28347,28347
Hollister,NC,27844,27844
Holly Ridge,NC,28445,28445
Holly Springs,NC,27540,27540
Hookerton,NC,28538,28538
Hope Mills,NC,28348,28348
Horse Shoe,NC,28742,28742
Hot Springs,NC,28743,28743
Hubert,NC,28539,28539
Hudson,NC,28638,28638
Huntersville,NC,28070,28078
Hurdle Mills,NC,27541,27541
Icard,NC,28666,28666
Indian Trail,NC,28079,28079
Iron Station,NC,28080,28080
Ivanhoe,NC,28447,28447
Jackson,NC,27845,27845
Jackson Springs,NC,27281,27281
Jacksonville,NC,28540,28546
Jamestown,NC,27282,27282
Jamesville,NC,27846,27846
Jarvisburg,NC,27947,27947
Jefferson,NC,28640,28640
Jonas Ridge,NC,28641,28641
Jonesville,NC,28642,28642
Julian,NC,27283,27283
Kannapolis,NC,28081,28083
Kelford,NC,27847,27847
Kelly,NC,28448,28448
Kenansville,NC,28349,28349
Kenly,NC,27542,27542
Kernersville,NC,27284,27285
Kill Devil Hills,NC,27948,27948
King,NC,27021,27021
Kings Mountain,NC,28086,28086
Kinston,NC,28501,28504
Kipling,NC,27543,27543
Kittrell,NC,27544,27544
Kitty Hawk,NC,27949,27949
Knightdale,NC,27545,27545
Knotts Island,NC,27950,27950
Kure Beach,NC,28449,28449
La Grange,NC,28551,28551
Lake Junaluska,NC,28745,28745
Lake Lure,NC,28746,28746
Lake Toxaway,NC,28747,28747
Lake Waccamaw,NC,28450,28450
Lakeview,NC,28350,28350
Landis,NC,28088,28088
Lansing,NC,28643,28643
Lattimore,NC,28089,28089
Laurel Hill,NC,28351,28351
Laurel Springs,NC,28644,28644
Laurinburg,NC,28352,28353
Lawndale,NC,28090,28090
Lawsonville,NC,27022,27022
Leasburg,NC,27291,27291
Leicester,NC,28748,28748
Leland,NC,28451,28451
Lemon Springs,NC,28355,28355
Lenoir,NC,28633,28645
Lewiston Woodville,NC,27849,27849
Lewisville,NC,27023,27023
Lexington,NC,27292,27295
Liberty,NC,27298,27298
Lilesville,NC,28091,28091
Lillington,NC,27546,27546
Lincolnton,NC,28092,28093
Linden,NC,28356,28356
Linville,NC,28646,28646
Linville Falls,NC,28647,28647
Linwood,NC,27299,27299
Little Switzerland,NC,28749,28749
Littleton,NC,27850,27850
Locust,NC,28097,28097
Longwood,NC,28452,28452
Louisburg,NC,27549,27549
Lowell,NC,28098,28098
Lowgap,NC,27024,27024
Lowland,NC,28552,28552
Lucama,NC,27851,27851
Lumber Bridge,NC,28357,28357
Lumberton,NC,28358,28360
Lynn,NC,28750,28750
Macclesfield,NC,27852,27852
Macon,NC,27551,27551
Madison,NC,27025,27025
Maggie Valley,NC,28751,28751
Magnolia,NC,28453,28453
Maiden,NC,28650,28650
Mamers,NC,27552,27552
Manns Harbor,NC,27953,27953
Manson,NC,27553,27553
Manteo,NC,27954,27954
Maple,NC,27956,27956
Maple Hill,NC,28454,28454
Marble,NC,28905,28905
Margarettsville,NC,27853,27853
Marietta,NC,28362,28362
Marion,NC,28752,28752
Mars Hill,NC,28754,28754
Marshall,NC,28753,28753
Marshallberg,NC,28553,28553
Marshville,NC,28103,28103
Marston,NC,28363,28363
Matthews,NC,28104,28106
Maury,NC,28554,28554
Maxton,NC,28364,28364
Mayodan,NC,27027,27027
Maysville,NC,28555,28555
Mc Adenville,NC,28101,28101
Mc Farlan,NC,28102,28102
Mc Grady,NC,28649,28649
Mc Leansville,NC,27301,27301
Mccutcheon Field,NC,28545,28545
Mebane,NC,27302,27302
Merritt,NC,28556,28556
Merry Hill,NC,27957,27957
Micaville,NC,28755,28755
Micro,NC,27555,27555
Middleburg,NC,27556,27556
Middlesex,NC,27557,27557
Midland,NC,28107,28107
Midway Park,NC,28544,28544
Mill Spring,NC,28756,28756
Millers Creek,NC,28651,28651
Mills River,NC,28759,28759
Milton,NC,27305,27305
Mineral Springs,NC,28108,28108
Minneapolis,NC,28652,28652
Misenheimer,NC,28109,28109
Mocksville,NC,27028,27028
Moncure,NC,27559,27559
Monroe,NC,28110,28112
Montezuma,NC,28653,28653
Montreat,NC,28757,28757
Mooresboro,NC,28114,28114
Mooresville,NC,28115,28117
Moravian Falls,NC,28654,28654
Morehead City,NC,28557,28557
Morganton,NC,28655,28680
Morrisville,NC,27560,27560
Morven,NC,28119,28119
Mount Airy,NC,27030,27030
Mount Gilead,NC,27306,27306
Mount Holly,NC,28120,28120
Mount Mourne,NC,28123,28123
Mount Olive,NC,28365,28365
Mount Pleasant,NC,28124,28124
Mount Ulla,NC,28125,28125
Mountain Home,NC,28758,28758
Moyock,NC,27958,27958
Murfreesboro,NC,27855,27855
Murphy,NC,28906,28906
Nags Head,NC,27959,27959
Nakina,NC,28455,28455
Naples,NC,28760,28760
Nashville,NC,27856,27856
Nebo,NC,28761,28761
New Bern,NC,28560,28564
New Hill,NC,27562,27562
New London,NC,28127,28127
Newell,NC,28126,28126
Newland,NC,28657,28657
Newport,NC,28570,28570
Newton,NC,28658,28658
Newton Grove,NC,28366,28366
Norlina,NC,27563,27563
Norman,NC,28367,28367
North Wilkesboro,NC,28656,28659
Norwood,NC,28128,28128
Oak City,NC,27857,27857
Oak Island,NC,28465,28465
Oak Ridge,NC,27310,27310
Oakboro,NC,28129,28129
Ocean Isle Beach,NC,28469,28469
Ocracoke,NC,27960,27960
Old Fort,NC,28762,28762
Olin,NC,28660,28660
Olivia,NC,28368,28368
Oriental,NC,28571,28571
Orrum,NC,28369,28369
Otto,NC,28763,28763
Oxford,NC,27565,27565
Pantego,NC,27860,27860
Parkton,NC,28371,28371
Parmele,NC,27861,27861
Patterson,NC,28661,28661
Paw Creek,NC,28130,28130
Peachland,NC,28133,28133
Pelham,NC,27311,27311
Pembroke,NC,28372,28372
Pendleton,NC,27862,27862
Penland,NC,28765,28765
Penrose,NC,28766,28766
Pfafftown,NC,27040,27040
Pikeville,NC,27863,27863
Pilot Mountain,NC,27041,27041
Pine Hall,NC,27042,27042
Pine Level,NC,27568,27568
Pinebluff,NC,28373,28373
Pinehurst,NC,28370,28374
Pineola,NC,28662,28662
Pinetops,NC,27864,27864
Pinetown,NC,27865,27865
Pineville,NC,28134,28134
Piney Creek,NC,28663,28663
Pink Hill,NC,28572,28572
Pinnacle,NC,27043,27043
Pisgah Forest,NC,28768,28768
Pittsboro,NC,27312,27312
Pleasant Garden,NC,27313,27313
Pleasant Hill,NC,27866,27866
Plumtree,NC,28664,28664
Plymouth,NC,27962,27962
Point Harbor,NC,27964,27964
Polkton,NC,28135,28135
Polkville,NC,28136,28136
Pollocksville,NC,28573,28573
Pope Army Airfield,NC,28308,28308
Poplar Branch,NC,27965,27965
Potecasi,NC,27867,27867
Powells Point,NC,27966,27966
Powellsville,NC,27967,27967
Princeton,NC,27569,27569
Proctorville,NC,28375,28375
Prospect Hill,NC,27314,27314
Providence,NC,27315,27315
Purlear,NC,28665,28665
Raeford,NC,28376,28376
Raleigh,NC,27601,27699
Ramseur,NC,27316,27316
Randleman,NC,27317,27317
Red Oak,NC,27868,27868
Red Springs,NC,28377,28377
Reidsville,NC,27320,27323
Rex,NC,28378,28378
Rhodhiss,NC,28667,28667
Rich Square,NC,27869,27869
Richfield,NC,28137,28137
Richlands,NC,28574,28574
Ridgecrest,NC,28770,28770
Ridgeway,NC,27570,27570
Riegelwood,NC,28456,28456
Roanoke Rapids,NC,27870,27870
Roaring Gap,NC,28668,28668
Roaring River,NC,28669,28669
Robbins,NC,27325,27325
Robbinsville,NC,28771,28771
Robersonville,NC,27871,27871
Rockingham,NC,28379,28380
Rockwell,NC,28138,28138
Rocky Mount,NC,27801,27815
Rocky Point,NC,28457,28457
Rodanthe,NC,27968,27968
Roduco,NC,27969,27969
Rolesville,NC,27571,27571
Ronda,NC,28670,28670
Roper,NC,27970,27970
Rose Hill,NC,28458,28458
Roseboro,NC,28382,28382
Rosman,NC,28772,28772
Rougemont,NC,27572,27572
Rowland,NC,28383,28383
Roxboro,NC,27573,27574
Roxobel,NC,27872,27872
Ruffin,NC,27326,27326
Rural Hall,NC,27045,27099
Rutherford College,NC,28671,28671
Rutherfordton,NC,28139,28139
Saint Pauls,NC,28384,28384
Salemburg,NC,28385,28385
Salisbury,NC,28144,28147
Salter Path,NC,28575,28575
Saluda,NC,28773,28773
Salvo,NC,27972,27972
Sandy Ridge,NC,27046,27046
Sanford,NC,27330,27332
Sapphire,NC,28774,28774
Saratoga,NC,27873,27873
Saxapahaw,NC,27340,27340
Scaly Mountain,NC,28775,28775
Scotland Neck,NC,27874,27874
Scotts,NC,28699,28699
Scottville,NC,28672,28672
Scranton,NC,27875,27875
Seaboard,NC,27876,27876
Seagrove,NC,27341,27341
Sealevel,NC,28577,28577
Sedalia,NC,27342,27342
Selma,NC,27576,27576
Semora,NC,27343,27343
Seven Springs,NC,28578,28578
Severn,NC,27877,27877
Shallotte,NC,28459,28470
Shannon,NC,28386,28386
Sharpsburg,NC,27878,27878
Shawboro,NC,27973,27973
Shelby,NC,28150,28152
Sherrills Ford,NC,28673,28673
Shiloh,NC,27974,27974
Siler City,NC,27344,27344
Siloam,NC,27047,27047
Simpson,NC,27879,27879
Sims,NC,27880,27880
Skyland,NC,28776,28776
Smithfield,NC,27577,27577
Smyrna,NC,28579,28579
Sneads Ferry,NC,28460,28460
Snow Camp,NC,27349,27349
Snow Hill,NC,28580,28580
Sophia,NC,27350,27350
South Mills,NC,27976,27976
Southern Pines,NC,28387,28388
Southmont,NC,27351,27351
Southport,NC,28461,28461
Sparta,NC,28675,28675
Speed,NC,27881,27881
Spencer,NC,28159,28159
Spindale,NC,28160,28160
Spring Hope,NC,27882,27882
Spring Lake,NC,28390,28390
Spruce Pine,NC,28777,28777
Stacy,NC,28581,28581
Staley,NC,27355,27355
Stanfield,NC,28163,28163
Stanley,NC,28164,28164
Stantonsburg,NC,27883,27883
Star,NC,27356,27356
State Road,NC,28676,28676
Statesville,NC,28625,28687
Stedman,NC,28391,28391
Stella,NC,28582,28582
Stem,NC,27581,27581
Stokes,NC,27884,27884
Stokesdale,NC,27357,27357
Stoneville,NC,27048,27048
Stonewall,NC,28583,28583
Stony Point,NC,28678,28678
Stovall,NC,27582,27582
Stumpy Point,NC,27978,27978
Sugar Grove,NC,28679,28679
Summerfield,NC,27358,27358
Sunbury,NC,27979,27979
Sunset Beach,NC,28468,28468
Supply,NC,28462,28462
Swannanoa,NC,28778,28778
Swanquarter,NC,27885,27885
Swansboro,NC,28584,28584
Swepsonville,NC,27359,27359
Sylva,NC,28779,28779
Tabor City,NC,28463,28463
Tar Heel,NC,28392,28392
Tarawa Terrace,NC,28543,28543
Tarboro,NC,27886,27886
Taylorsville,NC,28681,28681
Teachey,NC,28464,28464
Terrell,NC,28682,28682
Thomasville,NC,27360,27361
Thurmond,NC,28683,28683
Tillery,NC,27887,27887
Timberlake,NC,27583,27583
Toast,NC,27049,27049
Tobaccoville,NC,27050,27050
Todd,NC,28684,28684
Topton,NC,28781,28781
Townsville,NC,27584,27584
Traphill,NC,28685,28685
Trenton,NC,28585,28585
Trinity,NC,27370,27370
Troutman,NC,28166,28166
Troy,NC,27371,27371
Tryon,NC,28782,28782
Tuckasegee,NC,28783,28783
Turkey,NC,28393,28393
Turnersburg,NC,28688,28688
Tuxedo,NC,28784,28784
Tyner,NC,27980,27980
Union Grove,NC,28689,28689
Union Mills,NC,28167,28167
Valdese,NC,28690,28690
Vale,NC,28168,28168
Valle Crucis,NC,28691,28691
Vanceboro,NC,28586,28586
Vandemere,NC,28587,28587
Vass,NC,28394,28394
Vaughan,NC,27586,27586
Vilas,NC,28692,28692
Waco,NC,28169,28169
Wade,NC,28395,28395
Wadesboro,NC,28170,28170
Wagram,NC,28396,28396
Wake Forest,NC,27587,27588
Walkertown,NC,27051,27051
Wallace,NC,28466,28466
Wallburg,NC,27373,27373
Walnut Cove,NC,27052,27052
Walstonburg,NC,27888,27888
Wanchese,NC,27981,27981
Warne,NC,28909,28909
Warrensville,NC,28693,28693
Warrenton,NC,27589,27589
Warsaw,NC,28398,28398
Washington,NC,27889,27889
Waves,NC,27982,27982
Waxhaw,NC,28173,28173
Waynesville,NC,28785,28786
Weaverville,NC,28787,28787
Webster,NC,28788,28788
Welcome,NC,27374,27374
Weldon,NC,27890,27890
Wendell,NC,27591,27591
Wentworth,NC,27375,27375
West End,NC,27376,27376
West Jefferson,NC,28694,28694
Westfield,NC,27053,27053
Whitakers,NC,27891,27891
White Oak,NC,28399,28399
White Plains,NC,27031,27031
Whiteville,NC,28472,28472
Whitsett,NC,27377,27377
Whittier,NC,28789,28789
Wilkesboro,NC,28697,28697
Willard,NC,28478,28478
Williamston,NC,27892,27892
Williston,NC,28589,28589
Willow Spring,NC,27592,27592
Wilmington,NC,28401,28412
Wilson,NC,27893,27896
Wilsons Mills,NC,27593,27593
Windsor,NC,27983,27983
Winfall,NC,27985,27985
Wingate,NC,28174,28174
Winnabow,NC,28479,28479
Winston-Salem,NC,27101,27199
Winterville,NC,28590,28590
Winton,NC,27986,27986
Wise,NC,27594,27594
Woodland,NC,27897,27897
Woodleaf,NC,27054,27054
Wrightsville Beach,NC,28480,28480
Yadkinville,NC,27055,27055
Yanceyville,NC,27379,27379
Youngsville,NC,27596,27596
Zebulon,NC,27597,27597
Zionville,NC,28698,28698
Zirconia,NC,28790,28790
Abercrombie,ND,58001,58001
Absaraka,ND,58002,58002
Adams,ND,58210,58210
Agate,ND,58310,58310
Alamo,ND,58830,58830
Alexander,ND,58831,58831
Almont,ND,58520,58520
Alsen,ND,58311,58311
Ambrose,ND,58833,58833
Amenia,ND,58004,58004
Amidon,ND,58620,58620
Anamoose,ND,58710,58710
Aneta,ND,58212,58212
Antler,ND,58711,58711
Argusville,ND,58005,58005
Arnegard,ND,58835,58835
Arthur,ND,58006,58006
Arvilla,ND,58214,58214
Ashley,ND,58413,58413
Ayr,ND,58007,58007
Baldwin,ND,58521,58521
Balfour,ND,58712,58712
Balta,ND,58313,58313
Bantry,ND,58713,58713
Barney,ND,58008,58008
Bathgate,ND,58216,58216
Beach,ND,58621,58621
Belcourt,ND,58316,58316
Belfield,ND,58622,58622
Benedict,ND,58716,58716
Berlin,ND,58415,58415
Berthold,ND,58718,58718
Beulah,ND,58523,58523
Binford,ND,58416,58416
Bisbee,ND,58317,58317
Bismarck,ND,58501,58507
Blanchard,ND,58009,58009
Bottineau,ND,58318,58318
Bowbells,ND,58721,58721
Bowdon,ND,58418,58418
Bowman,ND,58623,58623
Braddock,ND,58524,58524
Brocket,ND,58321,58321
Buchanan,ND,58420,58420
Buffalo,ND,58011,58011
Burlington,ND,58722,58722
Butte,ND,58723,58723
Buxton,ND,58218,58218
Caledonia,ND,58219,58219
Calvin,ND,58323,58323
Cando,ND,58324,58324
Cannon Ball,ND,58528,58528
Carpio,ND,58725,58725
Carrington,ND,58421,58421
Carson,ND,58529,58529
Cartwright,ND,58838,58838
Casselton,ND,58012,58012
Cathay,ND,58422,58422
Cavalier,ND,58220,58220
Cayuga,ND,58013,58013
Center,ND,58530,58530
Chaseley,ND,58423,58423
Christine,ND,58015,58015
Churchs Ferry,ND,58325,58325
Cleveland,ND,58424,58424
Clifford,ND,58016,58016
Cogswell,ND,58017,58017
Coleharbor,ND,58531,58531
Colfax,ND,58018,58018
Columbus,ND,58727,58727
Cooperstown,ND,58425,58425
Courtenay,ND,58426,58426
Crary,ND,58327,58327
Crosby,ND,58730,58730
Crystal,ND,58222,58222
Cummings,ND,58223,58223
Dahlen,ND,58224,58224
Davenport,ND,58021,58021
Dawson,ND,58428,58428
Dazey,ND,58429,58429
Deering,ND,58731,58731
Denhoff,ND,58430,58430
Des Lacs,ND,58733,58733
Devils Lake,ND,58301,58301
Dickey,ND,58431,58431
Dickinson,ND,58601,58602
Dodge,ND,58625,58625
Donnybrook,ND,58734,58734
Douglas,ND,58735,58735
Drake,ND,58736,58736
Drayton,ND,58225,58225
Driscoll,ND,58532,58532
Dunn Center,ND,58626,58626
Dunseith,ND,58329,58329
Edgeley,ND,58433,58433
Edinburg,ND,58227,58227
Edmore,ND,58330,58330
Egeland,ND,58331,58331
Elgin,ND,58533,58533
Ellendale,ND,58436,58436
Emerado,ND,58228,58228
Enderlin,ND,58027,58027
Epping,ND,58843,58843
Erie,ND,58029,58029
Esmond,ND,58332,58332
Fairdale,ND,58229,58229
Fairfield,ND,58627,58627
Fairmount,ND,58030,58030
Fargo,ND,58102,58126
Fessenden,ND,58438,58438
Fingal,ND,58031,58031
Finley,ND,58230,58230
Flasher,ND,58535,58535
Flaxton,ND,58737,58737
Forbes,ND,58439,58439
Fordville,ND,58231,58231
Forest River,ND,58233,58233
Forman,ND,58032,58032
Fort Ransom,ND,58033,58033
Fort Totten,ND,58335,58335
Fort Yates,ND,58538,58538
Fortuna,ND,58844,58844
Fredonia,ND,58440,58440
Fullerton,ND,58441,58441
Gackle,ND,58442,58442
Galesburg,ND,58035,58035
Gardner,ND,58036,58036
Garrison,ND,58540,58540
Gilby,ND,58235,58235
Gladstone,ND,58630,58630
Glasston,ND,58236,58236
Glen Ullin,ND,58631,58631
Glenburn,ND,58740,58740
Glenfield,ND,58443,58443
Golden Valley,ND,58541,58541
Golva,ND,58632,58632
Goodrich,ND,58444,58444
Grace City,ND,58445,58445
Grafton,ND,58237,58237
Grand Forks,ND,58201,58208
Grand Forks Afb,ND,58204,58205
Grandin,ND,58038,58038
Granville,ND,58741,58741
Grassy Butte,ND,58634,58634
Grenora,ND,58845,58845
Gwinner,ND,58040,58040
Hague,ND,58542,58542
Halliday,ND,58636,58636
